40.52343,-74.45796,
40.52349,-74.45799,
40.52353,-74.45802,
40.52363,-74.45808,
40.52370,-74.45812,
40.52375,-74.45815,
40.52379,-74.45819,
40.52382,-74.45823,
40.52386,-74.45827,
40.52389,-74.45831,
40.52393,-74.45837,
40.52381,-74.45882,
40.52372,-74.45911,
40.52373,-74.45931,
40.52392,-74.45957,
40.52394,-74.45958,
40.52386,-74.45964,
40.52367,-74.45976,
40.52351,-74.45986,
40.52343,-74.45991,
40.52339,-74.45992,
40.52334,-74.45993,
40.52333,-74.45993,
40.52328,-74.45992,
40.52324,-74.45991,
40.52317,-74.45990,
40.52320,-74.46013,
40.52322,-74.46021,
40.52325,-74.46036,
40.52327,-74.46041,
40.52344,-74.46079,
40.52348,-74.46088,
40.52349,-74.46095,
40.52347,-74.46097,
40.52333,-74.46107,
40.52330,-74.46109,
40.52328,-74.46113,
40.52327,-74.46117,
40.52326,-74.46119,
40.52325,-74.46122,
40.52324,-74.46127,
40.52324,-74.46132,
40.52324,-74.46144,
40.52326,-74.46150,
40.52326,-74.46155,
40.52325,-74.46159,
40.52323,-74.46165,
40.52320,-74.46175,
40.52318,-74.46180,
40.52326,-74.46198,
40.52340,-74.46232,
40.52350,-74.46252,
40.52359,-74.46273,
40.52359,-74.46274,
40.52361,-74.46280,
40.52362,-74.46286,
40.52362,-74.46292,
40.52362,-74.46296,
40.52361,-74.46301,
40.52359,-74.46308,
40.52358,-74.46310,
40.52348,-74.46320,
40.52347,-74.46324,
40.52346,-74.46327,
40.52346,-74.46330,
40.52347,-74.46334,
40.52347,-74.46341,
40.52371,-74.46400,
40.52375,-74.46410,
40.52383,-74.46431,
40.52368,-74.46441,
40.52367,-74.46444,
40.52366,-74.46447,
40.52366,-74.46451,
40.52366,-74.46456,
40.52366,-74.46459,
40.52367,-74.46467,
40.52369,-74.46490,
